(8,1009)
{1, 0, 0, 0, 0, 0, 0, 0, 0}
{0, 1, 0, 0, 0, 0, 0, 0, 0}
{0, 0, 1, 0, 0, 0, 0, 0, 0}
{0, 0, 0, 1, 0, 0, 0, 0, 0}
{0, 0, 0, 0, 1, 0, 0, 0, 0}
{0, 0, 0, 0, 0, 1, 0, 0, 0}
{0, 0, 0, 0, 0, 0, 1, 0, 0}
{0, 0, 0, 0, 0, 0, 0, 1, 0}
{0, 0, 0, 0, 0, 0, 0, 0, 1}
{1, 1, 1, 1, 1, 1, 1, 1, 1}
{107, 327, -192, -369, 181, 237, -68, 13, -277}
{-443, -57, 338, -373, -447, -121, -250, 300, 188}
{18, -214, -173, -214, -253, 454, 128, 101, -116}
{-117, 437, 164, -474, -145, -283, 237, -153, 422}
{-61, 146, -477, 148, 33, -258, 155, -45, 364}
{119, -238, 87, 16, 277, -10, -4, -242, -67}
{307, 20, -455, -312, 446, -2, -332, -245, -23}
{-218, 5, 8, 379, 401, 371, -108, -301, -500}
{144, 426, -124, -333, -357, -211, 177, 398, 230}
{-182, 316, -458, -63, -381, 49, -337, -71, 71}
{295, -380, -239, -18, -497, -29, -308, 45, -33}
{426, 344, 168, 163, -208, 333, -268, -409, -342}
{60, -127, -173, 49, -210, -101, -174, -289, -360}
{31, 402, 9, -375, -56, -396, -504, -332, -325}
{56, 307, -176, 252, -137, 265, 191, 414, 428}
{84, 496, -197, 455, 87, 307, 75, -134, 227}
{-24, -453, -63, -85, 477, -65, -260, 308, -288}
{388, -84, -52, -65, 240, 152, 497, -491, 87}
{-57, -466, 171, 113, -284, 453, 22, 453, -196}
{-377, 136, -224, 252, 125, 329, -417, -161, 281}
{186, 460, -347, -465, 438, -295, 33, -469, 19}
{286, -134, 192, -325, 124, 113, 320, 266, -358}
{-150, -350, 1, -59, 71, 452, 203, -1, -452}
{-160, -65, -181, -174, -69, 219, -49, 251, -15}
{173, 478, -29, -432, -107, -62, 328, -376, 167}
{-160, -55, 364, -116, 176, 10, 71, -273, -54}
{-304, -233, -238, 230, 162, 319, -231, 499, 25}
{143, 127, -280, 136, -233, 124, -377, -95, -21}
{-70, -246, 252, -273, 129, -326, -242, 82, 8}
{-50, 203, 110, 299, -179, -390, 431, 174, -242}
{62, -420, -364, 494, -371, 481, -49, 467, -143}
{153, -150, -168, 457, 446, 330, -336, -229, 436}
{378, 279, -326, 151, 165, -122, -57, 145, -7}
{-192, -362, -335, -166, -69, -429, 155, -474, 207}
{370, -51, -411, -414, 68, -138, 189, -345, -113}
{208, -336, 401, -230, 72, -36, 399, 456, -306}
{494, 326, 313, 301, -463, -328, -465, -71, 194}
{162, 326, 270, 468, 393, 359, 380, -105, 502}
{155, -399, -289, 258, -133, 471, -241, 27, 84}
{407, -486, 322, -380, -138, 127, 322, -319, 191}
{-381, -280, 501, 48, -323, -313, -19, 364, -258}
{202, -207, -57, 257, 110, -115, -284, 462, 503}
{256, -193, -450, 308, 430, -472, -121, 236, -150}
{69, 267, -142, 261, 306, -310, -405, -132, 133}
{304, -457, -271, -108, 300, -503, -92, 293, 353}
{-397, -377, -106, -92, 272, 222, 199, -380, 504}
{442, 372, -145, -164, -261, -91, 391, -93, 364}
{372, 267, -283, -377, 317, -423, -305, -99, -120}
{314, 311, -118, -42, 409, -414, -142, 439, 322}
{-432, -15, -247, -343, -253, -61, 140, -158, -503}
{-502, -220, 502, 350, -268, 174, -372, -19, -219}
{-57, -446, -378, -147, 346, 74, -134, -370, 483}
{206, -208, 103, -317, 376, 47, -166, -94, 349}
{172, 257, -4, 234, 208, -91, -353, 323, 481}
{-312, 239, -215, 49, -322, -501, -41, 180, 311}
{189, -220, -8, 391, 241, -38, 267, 183, 445}
{420, -403, -193, -470, -128, -443, 136, 38, -13}
{416, 420, 191, -428, 288, 350, 113, -238, -25}
{-344, -218, 277, -280, 213, 39, -18, 247, 56}
{-176, -120, -344, 389, 24, 42, -225, 454, 428}
{-428, 286, -475, 117, -43, -421, -411, -466, 150}
{-301, 260, -91, 83, 369, -427, 4, -488, -28}
{158, -143, -298, -207, -314, 205, -66, 316, -209}
{-332, -366, 48, 309, 468, -450, 479, 269, -426}
{124, 206, -1, 300, 34, -416, -414, -461, 284}
{-167, 5, 256, 366, -341, 167, 376, -495, -143}
{247, 102, 58, -223, -313, -17, -53, -419, -22}
{438, 97, -309, 413, -182, 397, 232, -424, 369}
{-23, 144, -327, 444, 47, -460, 142, 17, 208}
{-44, -162, 255, 403, -157, 117, 335, -147, 320}
{-306, -470, -94, 418, -148, 286, 109, 70, -5}
{57, -85, 466, 488, 104, 282, 170, 478, -76}
{-432, -401, 107, -30, -255, 367, 91, 94, -33}
{313, 403, -125, 115, 148, -133, 45, 353, -251}
{-469, 435, -221, -36, 331, -335, 156, 239, 310}
{-136, 257, -484, -254, -315, -483, -415, -247, 3}
{-419, -209, -359, 45, -130, -420, 478, 51, 192}
{-380, 252, 208, -476, 414, 347, 242, -300, 197}
{428, 411, 433, 34, -328, 311, -372, 228, -119}
{-320, -23, 437, -434, 239, 398, -499, 449, -292}
{197, -13, -45, 391, -76, -300, -289, -300, 176}
