(8,1009)
{1, 0, 0, 0, 0, 0, 0, 0, 0}
{0, 1, 0, 0, 0, 0, 0, 0, 0}
{0, 0, 1, 0, 0, 0, 0, 0, 0}
{0, 0, 0, 1, 0, 0, 0, 0, 0}
{0, 0, 0, 0, 1, 0, 0, 0, 0}
{0, 0, 0, 0, 0, 1, 0, 0, 0}
{0, 0, 0, 0, 0, 0, 1, 0, 0}
{0, 0, 0, 0, 0, 0, 0, 1, 0}
{0, 0, 0, 0, 0, 0, 0, 0, 1}
{1, 1, 1, 1, 1, 1, 1, 1, 1}
{333, -412, 176, 18, -210, 238, 444, -322, 324}
{495, 356, -123, -476, -7, 168, -102, -257, 461}
{-423, -399, -401, 483, -40, 153, 335, -95, 222}
{313, 340, 345, -297, -157, 76, 115, 176, 316}
{-349, -339, -139, 269, -447, -301, 98, -90, 80}
{144, -29, 7, 47, 350, -404, -50, -77, 113}
{-292, 439, -444, -349, -145, -30, 453, -335, -347}
{436, 229, 372, -17, -249, 34, -254, -46, -352}
{-181, 116, -367, -71, 105, -252, -239, -96, 502}
{470, -172, -321, 416, 480, 489, -425, -211, 264}
{-45, -90, -405, -145, -486, -293, -435, 243, 462}
{-166, 500, 455, 20, -209, -338, 227, 4, 99}
{-170, -288, -8, 412, -107, 124, 267, -390, 81}
{218, -328, -294, 269, 143, 334, 125, 450, 60}
{304, -406, 423, -46, 147, 463, 138, -248, -204}
{-300, -341, 325, -474, -154, -478, 348, -260, 237}
{-70, 458, -242, -461, 166, 64, 124, -42, -161}
{137, -324, 23, 401, 191, 13, -460, 9, 101}
{-219, 222, 319, -199, -123, -210, 88, -118, -432}
{282, -89, -339, 392, 228, 183, -143, -419, 62}
{-330, 220, 259, 85, -342, 306, -479, -215, 407}
{-126, 420, -138, 341, 465, -168, -200, 147, -495}
{-263, -1, 443, -450, -436, 391, -214, -48, -462}
{227, -311, -256, 473, -491, -250, -281, 16, -476}
{-482, -465, 385, 46, -180, 230, 447, 485, -90}
{234, -219, 349, -235, -340, 312, 228, 280, -102}
{-416, -3, -116, 356, 35, -492, -82, -438, 27}
{-411, -354, -249, -62, 376, -108, 240, -252, -457}
{157, -94, 247, 485, 313, 475, 351, 144, -69}
{271, -366, -153, -289, -205, -72, 106, 161, 55}
{-112, 22, 372, -476, 140, 124, 271, 53, 99}
{-287, -390, 232, -472, 2, -126, -95, 426, -373}
{-315, 87, -168, -237, 329, -56, -383, 459, 258}
{-190, 328, -32, -147, 413, 109, 414, -283, -9}
{-195, 472, -221, -77, 60, -210, -204, 305, -336}
{341, -239, 251, -352, 363, -14, 266, -495, -392}
{118, -402, 177, 72, 242, -441, -239, -343, 251}
{239, -160, 500, -310, 411, 292, -264, -199, 18}
{-187, 403, -380, 187, -297, -66, -152, 215, 456}
{-21, 415, -50, -259, -5, 199, -35, -32, 308}
{456, -476, 369, -72, -180, 339, -243, -363, 419}
{409, 420, 283, -140, -85, -486, 28, -147, -294}
{-292, -20, -136, -418, 29, 158, -3, -490, 133}
{-413, -478, 441, -439, -33, -244, 344, -270, -195}
{248, -96, -160, -29, 36, 425, -382, -169, -475}
{70, -428, 480, -485, 9, 101, 159, -93, -445}
{438, 252, -142, -348, -385, 226, -254, -79, -30}
{-111, 386, 456, -401, -409, -409, 178, -35, -393}
{106, 251, 94, -110, 452, 181, -81, 370, 27}
{52, -16, 324, 109, 353, -36, 347, 386, -503}
{0, 56, 273, -442, 358, -158, 365, -415, -126}
