(8,1009)
{1, 0, 0, 0, 0, 0, 0, 0, 0}
{0, 1, 0, 0, 0, 0, 0, 0, 0}
{0, 0, 1, 0, 0, 0, 0, 0, 0}
{0, 0, 0, 1, 0, 0, 0, 0, 0}
{0, 0, 0, 0, 1, 0, 0, 0, 0}
{0, 0, 0, 0, 0, 1, 0, 0, 0}
{0, 0, 0, 0, 0, 0, 1, 0, 0}
{0, 0, 0, 0, 0, 0, 0, 1, 0}
{0, 0, 0, 0, 0, 0, 0, 0, 1}
{1, 1, 1, 1, 1, 1, 1, 1, 1}
{457, 193, -135, -38, -312, -136, 192, -404, -401}
{-415, -304, 136, -316, 399, 173, 436, 441, -37}
{-292, -409, 220, 78, -55, 312, 349, -276, 313}
{156, -73, 303, -148, -70, -186, 445, -177, -73}
{-206, 83, -94, 145, -343, -192, 364, -307, -370}
{90, 335, -488, 145, 164, 197, 253, 138, -147}
{-154, -6, -308, -427, -115, -300, 351, -123, -185}
{-137, 210, 194, -334, 24, 356, -113, -233, 264}
{-443, -277, 303, -285, -435, 213, -268, 112, -318}
{299, 91, 375, 484, -209, 371, 134, 345, 132}
{-355, -497, -446, -474, -333, -67, 177, 444, 455}
{324, 370, 299, 211, -469, -461, 224, -419, 400}
{5, 218, 44, 60, 95, 431, -301, 169, -187}
{-36, 31, 493, -295, -332, -102, -258, -410, 300}
{301, -50, 284, 437, 52, 262, -181, -289, 72}
{-144, -140, -397, -91, 336, -313, -348, 177, 225}
{-237, -93, 314, 152, 89, 224, 390, -355, 73}
{452, -84, -495, 1, -247, 480, -163, 305, 375}
{454, 60, 472, -224, 97, -401, -3, -499, -245}
{99, -109, 249, -54, 422, -453, 202, 360, -126}
{-200, -63, 141, -6, 330, 109, 302, 496, 1}
{-196, -51, -60, 198, -23, 265, -209, 74, -17}
{33, 362, -76, -67, -375, 198, 142, 41, -489}
{-470, -313, 72, 418, -206, -336, 157, -100, -436}
{235, 293, 65, 305, -358, 13, -252, -262, 460}
{397, 380, 92, -286, -53, -151, 162, 226, 154}
{11, -478, 273, 150, -361, -443, -345, -360, -84}
{499, -158, 260, 496, 361, 493, 276, 256, 187}
{140, 142, -435, 76, -265, 469, 219, -333, -128}
{-72, -128, -144, 281, -371, -18, -233, 1, 63}
{-480, -104, 46, -450, 401, -427, -498, -395, -248}
{1, -405, -267, 399, -322, -60, -61, 462, -171}
{252, -281, -441, -233, 152, -154, 180, -219, 19}
{247, 378, 184, 136, 123, 319, 308, 207, -28}
{13, 213, 385, -371, -37, 479, -391, 267, -476}
{485, -66, -345, -420, 375, 178, 54, -439, -5}
{74, 171, 275, 144, -7, -122, -202, 115, -175}
{-97, 266, -237, -453, -381, 258, -250, 103, 35}
{277, 75, 151, 30, 360, -18, -454, -477, -444}
{-468, -296, -481, -101, 63, 310, 166, -147, 115}
{384, 387, -451, -182, 140, 141, 482, 350, 238}
{-224, -154, 278, 309, -250, -235, 81, 261, 27}
{-149, 83, 285, -102, -132, 380, -245, -175, -228}
{189, -178, 185, 366, 89, -153, -266, 382, -444}
{-54, -139, 27, 200, 260, -301, -53, 38, 113}
{-116, 260, -104, 30, -235, -274, 479, -426, -83}
{385, 95, -199, -499, -359, -198, 246, 227, -46}
{-11, -271, -212, -103, -34, -153, 274, -59, -18}
{-486, -404, 456, -352, 1, 193, -433, 209, -224}
{-135, -344, 69, -143, 249, 453, -396, 498, -151}
{368, -89, 200, 87, -210, -364, -326, -195, -184}
{-482, 0, -73, -319, 471, -92, -58, -305, 175}
{135, -230, 135, 343, -178, -437, 172, -158, -501}
{81, 435, 346, 46, -254, 475, -237, -407, 447}
{-105, -137, 427, 288, -226, 447, 477, -212, -485}
{239, 349, -432, -25, 448, -41, -453, -214, 451}
{-443, -290, 474, 220, 61, 288, -207, -25, -280}
{239, -37, 171, -240, 295, 167, 290, -488, -155}
{-69, 49, 438, -307, -125, 14, -319, -4, 92}
{-206, 146, 465, 12, 376, -34, -371, 287, -328}
{-70, -258, -421, 408, -9, 256, -123, 55, 53}
{185, -204, 86, 210, -462, -384, -188, -2, 27}
{475, -288, 446, -447, 33, 456, -263, 485, 373}
{98, 113, -236, 268, 344, 15, 459, 338, 13}
{-401, -371, -388, 108, 433, 137, -135, 299, 261}
{478, -345, -343, 95, -6, -227, -465, -69, 268}
{-334, -159, -23, -325, -167, -286, -67, -312, 291}
