(8,1009)
{245, 492, 820, 782, 977, 813, 591, 637, 469}
{569, 842, 114, 267, 901, 755, 530, 549, 504}
{228, 935, 509, 450, 579, 296, 416, 804, 695}
{229, 977, 2, 930, 575, 671, 582, 744, 104}
{919, 987, 887, 738, 57, 476, 867, 571, 519}
{750, 754, 665, 78, 386, 286, 239, 478, 134}
{475, 89, 996, 292, 274, 473, 948, 254, 96}
{718, 192, 913, 202, 899, 876, 139, 559, 238}
{207, 108, 119, 75, 918, 580, 113, 936, 625}
{416, 501, 282, 756, 791, 25, 192, 775, 788}
{116, 658, 273, 264, 384, 855, 273, 892, 659}
{152, 474, 565, 346, 59, 222, 216, 269, 427}
{82, 321, 534, 555, 196, 967, 677, 888, 38}
{296, 709, 340, 562, 525, 575, 278, 533, 441}
{452, 226, 781, 805, 685, 820, 505, 589, 920}
{273, 335, 895, 348, 670, 377, 500, 117, 525}
{671, 67, 712, 849, 727, 879, 534, 271, 307}
{873, 66, 829, 397, 798, 537, 537, 59, 824}
{126, 384, 349, 709, 466, 102, 530, 457, 136}
{232, 286, 273, 358, 379, 509, 94, 550, 727}
{184, 389, 242, 972, 847, 269, 921, 88, 186}
{933, 301, 761, 965, 923, 719, 607, 888, 429}
{431, 661, 833, 735, 598, 914, 91, 1001, 883}
{171, 278, 65, 719, 844, 267, 367, 354, 55}
{795, 978, 862, 914, 406, 590, 1, 48, 961}
{789, 59, 738, 242, 192, 381, 435, 544, 421}
{850, 260, 264, 362, 581, 97, 269, 259, 220}
{403, 578, 557, 641, 436, 18, 445, 569, 169}
{482, 136, 450, 434, 705, 502, 367, 333, 539}
{851, 728, 441, 743, 954, 300, 512, 789, 252}
{180, 784, 86, 465, 445, 699, 802, 843, 632}
{324, 105, 239, 958, 740, 177, 800, 34, 276}
{8, 436, 1007, 574, 678, 408, 66, 653, 814}
{730, 988, 728, 653, 263, 342, 392, 319, 299}
{286, 993, 749, 576, 191, 784, 626, 704, 787}
{644, 781, 524, 652, 778, 891, 894, 444, 161}
{81, 26, 271, 796, 402, 845, 790, 403, 180}
{741, 520, 737, 417, 234, 81, 857, 172, 102}
{110, 212, 188, 665, 957, 1, 156, 217, 74}
{299, 19, 463, 359, 983, 982, 488, 437, 200}
{881, 434, 0, 230, 752, 15, 580, 812, 84}
{892, 237, 908, 91, 827, 614, 376, 931, 201}
{504, 556, 357, 1008, 261, 372, 31, 992, 496}
{448, 407, 709, 750, 806, 414, 654, 643, 506}
{228, 992, 676, 52, 195, 669, 136, 387, 820}
{217, 672, 850, 536, 757, 535, 159, 701, 57}
{673, 585, 346, 46, 429, 581, 242, 331, 965}
{551, 233, 295, 312, 703, 522, 390, 620, 970}
{348, 932, 663, 828, 88, 471, 783, 739, 131}
{638, 482, 656, 1007, 783, 685, 375, 241, 221}
{770, 618, 178, 479, 567, 484, 613, 953, 608}
{847, 828, 220, 422, 398, 911, 723, 125, 308}
{511, 300, 197, 497, 377, 568, 578, 712, 307}
{805, 320, 404, 858, 53, 651, 61, 182, 372}
{1002, 23, 37, 15, 15, 236, 510, 723, 988}
{512, 984, 178, 276, 224, 519, 229, 729, 848}
{774, 281, 556, 310, 739, 185, 840, 831, 191}
{894, 29, 281, 904, 551, 198, 813, 43, 462}
{274, 98, 752, 434, 1007, 958, 76, 15, 277}
{876, 394, 472, 244, 97, 604, 603, 830, 217}
{201, 578, 451, 949, 744, 648, 160, 517, 460}
{710, 397, 427, 228, 773, 864, 197, 21, 535}
{622, 329, 60, 794, 678, 720, 177, 451, 905}
{703, 848, 356, 501, 791, 530, 798, 667, 476}
{824, 83, 702, 900, 577, 132, 873, 692, 315}
{545, 978, 204, 828, 551, 808, 530, 999, 687}
{214, 1006, 271, 167, 832, 342, 84, 579, 957}
{724, 570, 336, 37, 1002, 548, 531, 330, 307}
{1005, 96, 666, 518, 438, 16, 517, 473, 787}
{810, 381, 665, 430, 542, 601, 531, 298, 635}
{112, 370, 302, 342, 384, 362, 427, 115, 61}
{471, 84, 241, 677, 550, 108, 755, 587, 722}
{724, 196, 130, 478, 340, 208, 713, 978, 620}
{633, 519, 449, 657, 210, 53, 609, 140, 382}
{3, 548, 99, 78, 821, 171, 633, 868, 749}
{230, 909, 763, 230, 266, 208, 507, 323, 264}
{986, 972, 975, 565, 701, 478, 361, 81, 680}
{179, 428, 886, 85, 564, 265, 106, 976, 99}
{339, 914, 793, 884, 499, 188, 364, 182, 678}
{877, 373, 443, 689, 549, 959, 493, 166, 77}
{825, 430, 960, 283, 949, 119, 860, 110, 541}
{761, 582, 295, 729, 542, 515, 636, 372, 924}
{372, 540, 358, 909, 907, 98, 299, 30, 222}
{105, 909, 978, 417, 778, 512, 818, 649, 507}
{996, 387, 663, 629, 578, 74, 693, 173, 659}
{886, 630, 569, 301, 81, 434, 16, 982, 886}
{630, 934, 984, 971, 204, 182, 264, 343, 97}
{954, 408, 314, 213, 842, 312, 993, 816, 708}
{528, 208, 713, 575, 611, 906, 348, 149, 899}
{868, 197, 167, 220, 407, 720, 637, 968, 28}
{249, 974, 941, 588, 761, 189, 762, 645, 745}
{74, 513, 289, 193, 703, 231, 375, 496, 612}
{984, 457, 904, 346, 255, 486, 287, 893, 571}
{191, 88, 397, 360, 295, 694, 640, 249, 768}
{813, 633, 979, 103, 773, 392, 15, 607, 550}
{211, 399, 745, 285, 234, 998, 799, 394, 880}
{772, 239, 276, 625, 469, 821, 332, 222, 324}
{679, 343, 745, 862, 203, 874, 258, 388, 741}
{810, 840, 590, 107, 839, 890, 448, 624, 16}
{642, 53, 646, 688, 29, 745, 365, 831, 406}
{191, 245, 60, 525, 412, 611, 54, 902, 401}
{526, 542, 898, 844, 964, 493, 298, 136, 348}
{383, 857, 523, 941, 325, 699, 129, 681, 180}
{835, 391, 214, 666, 739, 606, 865, 72, 539}
{688, 420, 7, 593, 807, 899, 227, 747, 890}
{117, 976, 419, 475, 611, 477, 563, 610, 174}
{933, 905, 489, 83, 130, 775, 254, 738, 188}
{594, 766, 305, 27, 491, 117, 788, 719, 163}
{211, 426, 33, 926, 18, 392, 281, 221, 5}
{949, 723, 818, 654, 118, 453, 383, 17, 473}
{709, 1006, 128, 341, 549, 88, 1008, 558, 664}
{424, 472, 689, 557, 31, 985, 711, 547, 167}
{699, 131, 609, 273, 830, 909, 85, 104, 107}
{874, 0, 368, 30, 727, 859, 946, 224, 708}
{333, 123, 328, 934, 353, 346, 38, 120, 547}
{249, 742, 46, 818, 111, 209, 401, 821, 419}
{835, 479, 166, 805, 998, 717, 138, 5, 543}
{154, 302, 566, 756, 356, 390, 321, 694, 583}
{801, 453, 157, 211, 149, 256, 435, 881, 550}
{657, 728, 654, 125, 829, 925, 612, 591, 970}
{705, 807, 614, 375, 409, 382, 636, 956, 743}
{93, 356, 286, 441, 289, 380, 188, 592, 363}
{386, 23, 777, 314, 48, 19, 672, 69, 119}
{106, 802, 854, 119, 205, 65, 697, 367, 616}
{877, 665, 299, 97, 876, 863, 441, 987, 226}
{753, 320, 310, 462, 283, 464, 703, 879, 326}
{898, 441, 130, 465, 684, 999, 89, 58, 593}
{275, 872, 362, 768, 90, 436, 39, 198, 30}
{476, 582, 1006, 81, 79, 909, 782, 903, 982}
{911, 449, 436, 540, 318, 652, 138, 913, 366}
{585, 787, 257, 283, 254, 587, 709, 234, 311}
{915, 777, 101, 854, 218, 182, 306, 73, 195}
{996, 763, 15, 505, 58, 782, 17, 422, 205}
{721, 469, 848, 120, 211, 790, 704, 339, 827}
{469, 965, 39, 659, 1002, 208, 931, 113, 337}
{195, 525, 741, 834, 726, 237, 652, 859, 448}
{128, 190, 751, 496, 740, 618, 53, 330, 976}
{373, 740, 384, 868, 593, 341, 615, 799, 377}
{237, 740, 417, 100, 492, 16, 225, 550, 859}
{162, 755, 65, 540, 672, 600, 619, 815, 626}
{411, 846, 990, 882, 828, 811, 902, 610, 927}
{169, 537, 803, 508, 246, 602, 281, 820, 959}
{218, 168, 813, 523, 962, 775, 605, 675, 509}
{405, 8, 912, 82, 790, 906, 870, 424, 376}
{728, 345, 67, 866, 193, 613, 261, 873, 611}
{64, 234, 359, 962, 576, 710, 454, 198, 170}
{481, 899, 571, 717, 69, 821, 922, 143, 854}
{621, 287, 929, 376, 574, 606, 508, 728, 771}
{625, 668, 294, 120, 644, 718, 271, 612, 781}
{788, 269, 700, 279, 1003, 140, 118, 351, 669}
{821, 100, 10, 225, 19, 66, 437, 523, 978}
{478, 204, 525, 657, 66, 848, 796, 331, 535}
{614, 245, 515, 42, 912, 514, 502, 142, 301}
{964, 8, 752, 440, 685, 176, 973, 80, 213}
{759, 478, 841, 878, 142, 35, 859, 279, 891}
{191, 744, 274, 473, 329, 259, 561, 281, 950}
{976, 303, 617, 199, 795, 442, 474, 778, 595}
{429, 180, 904, 692, 837, 387, 314, 1001, 933}
{703, 43, 321, 601, 950, 565, 197, 705, 556}
{589, 1004, 880, 410, 906, 891, 140, 610, 968}
{521, 995, 841, 40, 853, 559, 109, 150, 838}
{137, 889, 129, 575, 673, 703, 767, 548, 643}
{16, 776, 772, 179, 54, 342, 533, 568, 363}
{475, 216, 384, 10, 78, 701, 617, 632, 422}
{731, 13, 196, 278, 917, 513, 186, 661, 513}
{660, 322, 793, 903, 443, 454, 434, 414, 201}
{277, 259, 184, 670, 263, 824, 413, 961, 640}
{734, 336, 741, 944, 11, 542, 140, 856, 242}
{840, 831, 344, 750, 601, 655, 566, 139, 788}
{299, 977, 486, 590, 427, 993, 70, 792, 599}
{896, 122, 162, 463, 581, 536, 452, 308, 627}
{6, 765, 779, 555, 204, 86, 178, 780, 659}
{400, 158, 12, 842, 551, 996, 485, 784, 150}
{285, 761, 974, 662, 61, 637, 914, 635, 546}
{701, 657, 906, 614, 626, 512, 160, 556, 122}
{739, 684, 683, 237, 367, 447, 135, 457, 294}
{607, 67, 602, 501, 880, 481, 445, 137, 480}
{966, 611, 96, 891, 732, 844, 346, 18, 604}
{104, 767, 360, 865, 575, 177, 292, 554, 248}
{785, 565, 471, 52, 809, 894, 704, 837, 254}
{171, 968, 102, 1004, 453, 420, 876, 75, 63}
{996, 384, 108, 499, 4, 360, 758, 484, 900}
{584, 568, 730, 770, 698, 0, 153, 650, 140}
{736, 448, 143, 948, 805, 80, 492, 11, 916}
{114, 496, 668, 231, 905, 481, 944, 267, 320}
{269, 494, 536, 777, 66, 698, 612, 738, 71}
{209, 427, 154, 931, 256, 708, 102, 185, 846}
{1008, 622, 290, 282, 674, 118, 575, 517, 564}
{1007, 475, 199, 339, 628, 169, 656, 385, 511}
{992, 522, 984, 258, 173, 369, 949, 772, 372}
{637, 279, 448, 917, 967, 106, 527, 848, 587}
{493, 369, 893, 407, 273, 657, 631, 694, 485}
{143, 293, 986, 109, 451, 647, 202, 993, 271}
{215, 384, 289, 64, 966, 895, 376, 329, 382}
{667, 311, 262, 417, 366, 444, 634, 210, 705}
{480, 813, 612, 849, 162, 871, 212, 576, 883}
{329, 161, 126, 832, 995, 769, 69, 231, 820}
{135, 554, 838, 248, 971, 942, 35, 624, 653}
{713, 160, 18, 760, 378, 521, 636, 88, 144}
{424, 630, 7, 300, 367, 732, 773, 1001, 263}
{823, 131, 721, 957, 65, 877, 12, 884, 667}
{323, 753, 451, 914, 824, 326, 804, 706, 2}
{165, 231, 221, 767, 21, 203, 62, 473, 734}
{674, 517, 402, 983, 580, 470, 992, 152, 825}
{672, 291, 307, 630, 529, 1008, 332, 364, 428}
{469, 803, 131, 672, 194, 887, 266, 772, 281}
{51, 661, 556, 812, 980, 587, 772, 751, 70}
{447, 96, 519, 218, 222, 201, 951, 614, 712}
{703, 162, 23, 298, 311, 148, 353, 85, 1002}
{329, 707, 753, 103, 956, 30, 567, 250, 698}
{125, 436, 18, 578, 406, 680, 890, 278, 480}
{431, 169, 327, 991, 279, 579, 702, 547, 572}
{346, 75, 777, 823, 161, 730, 774, 269, 574}
{453, 320, 17, 109, 478, 997, 15, 908, 28}
{51, 308, 885, 86, 1, 314, 141, 641, 865}
{653, 264, 825, 26, 715, 269, 661, 354, 644}
{98, 260, 28, 169, 562, 469, 546, 930, 968}
{680, 236, 786, 816, 297, 832, 527, 80, 594}
{614, 956, 863, 675, 912, 724, 1000, 42, 458}
{424, 733, 240, 965, 639, 1001, 712, 732, 892}
{276, 980, 854, 802, 967, 136, 804, 892, 205}
{963, 748, 757, 35, 80, 921, 371, 864, 914}
{521, 543, 180, 485, 801, 367, 968, 222, 974}
{463, 590, 240, 64, 616, 155, 854, 286, 856}
{808, 521, 496, 523, 5, 155, 322, 819, 655}
{868, 298, 758, 503, 786, 255, 819, 338, 200}
{749, 593, 317, 222, 278, 642, 805, 832, 831}
{51, 511, 511, 485, 725, 331, 490, 917, 749}
{915, 353, 632, 259, 372, 342, 1008, 311, 290}
{861, 323, 863, 82, 555, 816, 823, 333, 127}
{820, 766, 814, 533, 916, 462, 812, 992, 907}
{53, 50, 435, 867, 824, 982, 270, 830, 474}
{787, 218, 1006, 97, 838, 950, 138, 399, 703}
{1007, 982, 807, 200, 980, 300, 666, 156, 613}
{383, 353, 717, 981, 572, 651, 231, 761, 960}
{380, 271, 337, 351, 742, 477, 663, 402, 665}
{67, 17, 916, 366, 875, 75, 915, 336, 682}
{779, 528, 67, 881, 514, 227, 402, 104, 188}
{81, 148, 856, 432, 694, 70, 554, 169, 442}
{837, 735, 890, 436, 150, 40, 551, 827, 638}
{704, 81, 652, 718, 574, 304, 162, 756, 800}
{78, 70, 299, 386, 682, 592, 616, 277, 451}
{279, 585, 685, 422, 77, 420, 498, 948, 893}
{333, 820, 632, 591, 45, 428, 572, 365, 969}
{928, 701, 550, 211, 410, 599, 218, 431, 992}
{341, 151, 762, 770, 408, 828, 347, 689, 112}
{4, 622, 598, 75, 647, 924, 334, 894, 776}
{29, 243, 12, 705, 535, 961, 91, 31, 730}
{263, 22, 641, 263, 353, 484, 379, 39, 552}
{851, 130, 457, 11, 881, 911, 277, 333, 388}
{46, 321, 201, 878, 686, 371, 439, 292, 947}
{557, 845, 453, 646, 602, 599, 958, 287, 37}
{246, 856, 542, 192, 913, 178, 232, 730, 262}
{125, 725, 564, 12, 627, 424, 875, 918, 596}
{740, 136, 860, 167, 551, 890, 73, 607, 346}
{0, 958, 167, 499, 297, 651, 586, 74, 531}
{578, 865, 10, 975, 390, 823, 347, 111, 268}
{856, 639, 511, 204, 376, 883, 405, 310, 701}
{995, 264, 394, 839, 665, 144, 572, 388, 359}
{325, 703, 90, 20, 82, 931, 848, 49, 347}
{718, 97, 161, 172, 29, 715, 971, 803, 642}
{473, 405, 288, 518, 435, 557, 461, 9, 114}
{166, 732, 886, 764, 419, 977, 183, 244, 745}
{670, 676, 65, 93, 863, 230, 110, 834, 521}
{841, 449, 354, 248, 888, 200, 899, 515, 947}
{790, 802, 47, 715, 87, 703, 32, 533, 669}
{669, 209, 821, 610, 98, 438, 28, 932, 336}
{180, 842, 340, 166, 45, 147, 639, 586, 839}
{996, 548, 48, 778, 322, 7, 653, 479, 381}
{604, 378, 974, 169, 856, 251, 353, 855, 83}
{108, 990, 86, 698, 691, 70, 797, 272, 521}
{653, 948, 57, 916, 681, 463, 406, 160, 180}
{286, 589, 348, 524, 106, 751, 435, 28, 884}
{116, 614, 566, 410, 481, 518, 420, 953, 236}
{529, 118, 337, 762, 410, 619, 609, 926, 161}
{352, 776, 242, 684, 878, 420, 950, 432, 737}
{588, 920, 784, 729, 949, 641, 382, 835, 265}
{366, 813, 722, 127, 367, 164, 206, 805, 364}
{315, 725, 669, 592, 549, 134, 187, 841, 183}
{169, 1005, 304, 176, 124, 393, 697, 593, 495}
{992, 574, 19, 586, 105, 272, 195, 744, 964}
{913, 151, 479, 698, 660, 556, 374, 586, 988}
{487, 737, 168, 918, 506, 171, 832, 890, 657}
{968, 380, 301, 893, 532, 422, 790, 908, 720}
{25, 374, 422, 375, 593, 331, 1006, 190, 636}
{469, 221, 72, 976, 804, 60, 606, 274, 857}
{508, 606, 815, 862, 681, 514, 500, 419, 163}
{975, 856, 209, 361, 658, 308, 962, 635, 852}
{707, 546, 27, 34, 585, 106, 267, 18, 431}
{219, 374, 188, 491, 976, 820, 225, 475, 454}
{896, 531, 423, 19, 727, 658, 511, 345, 810}
{308, 743, 506, 598, 175, 578, 300, 927, 754}
{435, 555, 359, 438, 981, 123, 17, 65, 419}
{195, 632, 213, 246, 265, 471, 792, 843, 104}
{992, 469, 526, 646, 413, 186, 533, 451, 311}
{891, 690, 907, 360, 164, 475, 915, 283, 462}
{343, 853, 197, 1000, 761, 315, 605, 87, 729}
{751, 414, 803, 613, 935, 715, 1006, 200, 614}
{68, 1000, 104, 519, 17, 798, 438, 424, 661}
{292, 223, 822, 741, 73, 884, 589, 819, 208}
{914, 47, 125, 787, 948, 464, 530, 405, 977}
{91, 755, 937, 930, 247, 376, 221, 957, 988}
{42, 877, 138, 656, 809, 316, 496, 478, 469}
{628, 791, 98, 136, 873, 503, 591, 677, 294}
{29, 865, 638, 876, 993, 437, 20, 67, 1005}
{531, 41, 567, 179, 548, 611, 42, 894, 302}
{330, 978, 914, 192, 835, 995, 662, 210, 635}
{626, 276, 270, 925, 783, 713, 624, 960, 486}
{128, 915, 959, 978, 176, 301, 587, 803, 599}
{593, 265, 329, 741, 300, 354, 774, 436, 95}
{501, 240, 165, 304, 1003, 417, 4, 807, 314}
{63, 386, 446, 138, 210, 599, 432, 484, 41}
{980, 678, 723, 314, 779, 978, 745, 71, 633}
{780, 538, 952, 515, 544, 810, 663, 1008, 372}
{829, 780, 249, 294, 941, 147, 201, 785, 361}
{92, 588, 300, 842, 727, 907, 850, 370, 420}
{971, 477, 299, 722, 13, 428, 61, 665, 918}
{636, 701, 467, 805, 558, 544, 289, 412, 369}
{442, 626, 124, 490, 342, 140, 639, 19, 238}
{422, 154, 1003, 366, 273, 832, 984, 562, 198}
{128, 745, 477, 97, 947, 657, 597, 696, 115}
{998, 224, 393, 1004, 784, 407, 223, 33, 739}
{971, 236, 588, 697, 632, 728, 958, 891, 798}
{6, 213, 510, 303, 259, 962, 803, 927, 307}
{451, 634, 304, 569, 46, 982, 191, 911, 41}
{416, 192, 334, 28, 758, 256, 233, 766, 532}
{603, 771, 975, 106, 504, 872, 434, 625, 370}
{999, 642, 721, 291, 269, 735, 72, 303, 310}
{562, 824, 754, 726, 589, 286, 320, 885, 273}
{594, 888, 683, 426, 512, 780, 634, 479, 351}
{391, 393, 953, 823, 800, 420, 418, 816, 133}
{291, 972, 379, 88, 880, 950, 466, 282, 534}
{549, 900, 310, 623, 770, 119, 209, 176, 959}
{960, 353, 309, 227, 348, 386, 730, 554, 108}
{118, 248, 27, 55, 449, 591, 735, 381, 93}
