(8,1009)
{1, 0, 0, 0, 0, 0, 0, 0, 0}
{0, 1, 0, 0, 0, 0, 0, 0, 0}
{0, 0, 1, 0, 0, 0, 0, 0, 0}
{0, 0, 0, 1, 0, 0, 0, 0, 0}
{0, 0, 0, 0, 1, 0, 0, 0, 0}
{0, 0, 0, 0, 0, 1, 0, 0, 0}
{0, 0, 0, 0, 0, 0, 1, 0, 0}
{0, 0, 0, 0, 0, 0, 0, 1, 0}
{0, 0, 0, 0, 0, 0, 0, 0, 1}
{1, 1, 1, 1, 1, 1, 1, 1, 1}
{-440, -358, -372, 432, -188, 408, -86, -227, -149}
{-344, 63, 309, 453, -198, 392, 9, -383, -147}
{-296, -443, -424, 485, 283, -406, -85, 56, -183}
{179, -407, -39, -58, 381, -488, -168, -148, -135}
{502, 230, 443, -398, -379, 344, -420, -3, -69}
{15, -77, 92, -356, 69, 138, -38, 298, -143}
{-403, -441, 431, -34, 501, -488, -260, 270, -75}
{445, 149, -378, -256, -214, 145, 293, 348, -297}
{-1, 251, -455, 499, 282, 208, 442, 75, -130}
{219, -206, 231, 314, 497, -371, -500, -285, 75}
{325, 265, 180, -348, 332, 37, 284, 451, -240}
{442, -424, -405, -451, -361, 441, 44, -232, 501}
{-320, -486, 445, -213, -107, -299, 118, 461, 156}
{-422, 3, 473, -312, -463, -134, 316, -16, -458}
{430, -96, 421, 92, -362, -6, 467, -59, 59}
{272, 377, 291, 374, 140, -39, 248, -439, 215}
{73, 26, 175, -420, 468, -425, 194, -287, -17}
{-415, 226, -454, -358, 108, 502, 492, 17, 477}
{-103, 364, 74, 282, 453, 24, 209, -6, -428}
{-54, 260, -229, -274, 185, 236, -392, 77, 30}
{-224, -202, -456, 247, -63, -445, 249, 192, -220}
{-86, -444, 188, -499, 447, 98, -487, 425, 92}
{-210, 293, -66, 0, -344, -26, 267, 256, 128}
{450, -71, -472, 263, 231, -50, 446, 70, 253}
{339, -221, 214, 38, -67, -115, -385, 265, 292}
{-2, -200, 456, -138, -153, -262, -417, 289, 454}
{-254, -91, 464, -60, -38, -211, -449, 33, 495}
{-299, 36, 244, 182, -161, 237, -304, -104, 420}
{-311, 332, -20, -165, -390, -372, -226, 487, 15}
{38, -53, -432, -328, -308, -210, 327, 424, -57}
{-218, -429, 484, 105, 258, 160, -323, -332, -25}
{-412, 88, -164, 47, -255, 73, 396, 56, 278}
{82, 47, -311, 443, 360, 306, 481, -392, 191}
{-416, -388, -98, 280, -196, -199, -333, 52, -372}
{488, 170, 436, -168, -15, -257, -414, 269, -216}
{357, -279, 290, 485, 206, -89, 260, 236, 386}
{145, -413, 79, 177, 328, -81, 477, -481, 286}
{-261, 99, -472, 421, 480, 424, -210, -403, 42}
{-6, 295, 423, -428, 299, 295, 418, 27, -290}
{-193, 204, 44, -232, 8, -154, 164, -107, -467}
{274, 197, 291, -17, -248, -210, 272, 41, -243}
{499, -468, 167, 307, 27, 356, 422, -127, -104}
{-333, 330, 462, -9, -32, -205, 461, -172, -342}
{-99, -98, -323, -56, 386, 146, 414, -163, 333}
{101, 73, -255, -402, 478, -331, -331, 233, 192}
{230, -98, 186, -413, 263, -73, 277, -397, 281}
{407, -87, -394, -217, -476, 85, 345, -40, -181}
{448, 373, 148, -25, 368, -491, -253, -132, 263}
{243, 401, -13, -93, 374, -3, 60, -439, -68}
{-251, -79, -202, -193, 279, 502, -360, -373, 494}
{414, 302, 236, 72, 177, -22, -240, 432, -83}
{384, 284, 360, 101, -164, -359, 316, 261, -42}
{-58, 411, -371, 375, 176, -20, -51, 22, 40}
{-149, 3, -236, -77, -89, 421, -35, -432, -16}
{-295, -285, 235, 303, 143, -347, -39, 155, -209}
{-271, 3, -77, -16, -318, 215, 405, 106, 180}
{372, 408, -61, -51, -346, 376, -104, 52, 227}
{317, 355, -146, 171, 420, -158, -12, 311, 12}
{-407, -179, -107, 63, -488, -455, 475, 462, -242}
{-279, -378, 391, 256, 71, 294, 51, -183, 19}
{92, 98, -182, -383, -142, -335, 138, -8, 136}
{-48, 315, -131, -25, 104, -217, -265, 299, 335}
{-344, 252, 173, 497, 353, 156, 71, 502, -285}
{-5, -67, -141, -494, 313, -36, -268, -306, 239}
{-395, 278, -163, 374, 354, -168, 420, -140, -312}
{-148, -502, 10, -237, -328, -422, -486, -44, 423}
{389, -336, -316, 352, 503, -429, -409, 52, 365}
{-406, 441, -276, -116, 462, 225, 310, 131, 30}
{-129, 86, 264, 503, 408, -453, 84, 315, -36}
{2, -1, 1, 413, -112, 40, 142, 286, -223}
{-457, -276, 295, -215, -228, 378, -364, -292, -333}
{309, -394, 447, 453, 328, 154, 97, 455, -227}
{189, -249, 157, -217, -433, 414, -164, -114, -191}
{-211, 504, 157, -52, 197, 34, 227, -145, -142}
{18, -499, 11, -434, -319, 410, -250, -205, 205}
{366, 336, 280, -474, 55, -113, 21, -481, -503}
{-364, 414, -106, 491, 261, 453, -503, -101, -307}
