(8,1009)
{1, 0, 0, 0, 0, 0, 0, 0, 0}
{0, 1, 0, 0, 0, 0, 0, 0, 0}
{0, 0, 1, 0, 0, 0, 0, 0, 0}
{0, 0, 0, 1, 0, 0, 0, 0, 0}
{0, 0, 0, 0, 1, 0, 0, 0, 0}
{0, 0, 0, 0, 0, 1, 0, 0, 0}
{0, 0, 0, 0, 0, 0, 1, 0, 0}
{0, 0, 0, 0, 0, 0, 0, 1, 0}
{0, 0, 0, 0, 0, 0, 0, 0, 1}
{1, 1, 1, 1, 1, 1, 1, 1, 1}
{153, -162, 190, -187, 348, -7, 238, -256, 317}
{-15, 102, 207, 456, 404, -453, -109, -376, 90}
{275, 7, 175, 336, -135, -436, -330, -102, -99}
{211, 485, -204, 211, 3, 228, -20, -153, 53}
{-397, -224, -14, 112, 3, 94, 342, -357, 307}
{182, 138, -90, -363, -326, -326, -457, 196, 124}
{-243, 106, -281, -270, 360, 93, -410, 173, 154}
{76, 95, 21, 225, 410, 190, -501, -141, 184}
{129, 155, 460, -279, -201, 197, 466, 273, 165}
{-455, -449, -361, 125, 242, 213, -486, 283, -353}
{347, -383, 235, -476, 492, -143, 180, 111, -33}
{-149, 352, 165, -222, 73, -26, 180, -223, 263}
{-245, 414, -197, 53, -373, -126, -393, 465, -153}
{-496, -340, -172, 80, -136, 140, -323, -335, 309}
{-65, 352, 51, 172, -210, -39, 270, 153, -42}
{-125, 133, 504, 39, 81, 273, -212, -330, -278}
{31, 346, -482, 478, 327, 188, 39, 216, -173}
{-373, 143, -61, -262, 255, -406, 365, 109, 476}
{151, -143, -359, -339, 439, -464, 407, -483, 67}
{-349, 324, 329, -367, -275, -180, -247, 106, 397}
{220, 386, -291, 425, -275, 178, 156, -464, -304}
{-192, -73, -115, -500, -340, 74, 499, -98, 389}
{294, 47, 87, -103, -469, -463, -55, 398, -77}
{-484, -74, 10, -431, 345, -104, 101, -459, -111}
{57, -176, 95, 47, 322, -470, 215, 27, 213}
{-319, -386, -224, -495, 489, 153, -56, 200, -182}
{-154, 142, -33, -322, -3, -311, 381, 309, 412}
{-138, 460, -101, -295, -441, 427, 198, 109, 324}
{475, -255, 153, -298, -262, -275, -309, -365, 82}
{247, -223, -428, 87, 388, -317, -142, -460, 191}
{-281, -39, -471, -459, 315, -258, 114, 220, 343}
{402, 473, 74, -121, -47, -173, -315, 463, -366}
{-422, -504, 485, 246, -42, -119, 85, -404, -443}
{-151, -302, -192, 61, -481, 164, -460, 482, -358}
{-453, 235, -106, 369, 369, 263, -106, 430, -219}
{367, 106, -261, 137, -233, -308, 227, -486, -204}
{441, 22, 195, -325, -219, 504, 449, 263, 237}
{-330, -204, 299, 76, -443, 297, 166, -217, -311}
{482, -389, -182, -326, 309, -347, -128, 130, -356}
{-167, -183, -479, -243, -374, 199, 432, 156, -117}
{-327, -270, -118, -395, 445, -149, -386, -351, 303}
{-363, 269, -245, 351, 115, 256, -387, -320, -393}
{398, -244, 353, -286, 11, 437, 244, 141, 358}
{-401, 165, -176, 491, -74, -423, -205, -391, -219}
{448, -417, 77, -361, -198, -114, 203, -210, -131}
{398, -299, -162, 143, 33, -460, -163, -486, -15}
{259, -22, -96, 327, 39, 11, -309, -418, 238}
{468, 326, -318, 214, -144, -235, -129, -466, 405}
{-362, -293, -438, -320, 484, -374, 3, 204, 207}
{176, -495, -487, 313, -143, 85, 428, 136, -273}
{-429, 246, 452, -310, -32, -241, -483, 286, 41}
{294, 212, -434, -30, 58, -423, -438, -196, -487}
{124, 473, 47, 450, -168, -149, 356, 263, 315}
{-457, -191, -334, -450, 145, 284, 155, 453, 175}
{246, 460, 53, -300, -461, 445, 389, 417, -444}
{293, 489, -67, 237, 18, 123, 239, 383, -60}
{-342, -397, 35, -230, -73, 115, 127, -423, 185}
{5, -428, -110, -255, 160, -367, 131, -127, 18}
{339, 1, 233, -60, -3, -207, -49, -443, 155}
{370, 30, -267, 328, 51, 215, 393, -63, 378}
{350, 171, 410, -314, -268, -374, -26, -256, -133}
{-230, 44, 113, -192, 120, -41, 280, 372, -443}
{-321, 117, 80, 107, 258, -241, 271, 225, -463}
{427, -244, 275, 73, -322, -235, 485, 275, 471}
{295, -402, 160, 411, 157, 148, -504, -271, 251}
