(8,1009)
{1, 0, 0, 0, 0, 0, 0, 0, 0}
{0, 1, 0, 0, 0, 0, 0, 0, 0}
{0, 0, 1, 0, 0, 0, 0, 0, 0}
{0, 0, 0, 1, 0, 0, 0, 0, 0}
{0, 0, 0, 0, 1, 0, 0, 0, 0}
{0, 0, 0, 0, 0, 1, 0, 0, 0}
{0, 0, 0, 0, 0, 0, 1, 0, 0}
{0, 0, 0, 0, 0, 0, 0, 1, 0}
{0, 0, 0, 0, 0, 0, 0, 0, 1}
{1, 1, 1, 1, 1, 1, 1, 1, 1}
{453, 429, 53, -245, -185, -483, 126, -344, -222}
{378, 167, 53, -322, -101, 437, -382, 381, -392}
{-163, 14, 264, 195, -131, -425, -141, 335, 123}
{158, -68, -92, 342, 166, -382, 17, 278, -445}
{43, -458, -76, -489, 86, 5, -460, -301, 11}
{468, 171, -122, -403, 141, -113, 385, 314, -359}
{-424, -206, -220, -264, -220, -97, 193, -183, -2}
{371, -330, 187, -406, -161, 133, -319, -272, -448}
{405, -64, 307, -296, -104, 134, -98, -279, 388}
{-213, -94, -243, -92, -138, -369, 254, -181, -17}
{-187, -221, 353, -376, 387, 393, -206, 328, -417}
{-82, 49, -436, -373, -372, 278, -53, 295, 283}
{198, -145, 131, -174, 29, -162, 254, -476, -46}
{-357, -211, -350, -18, -186, 386, -6, 131, 323}
{285, 291, 219, 473, -30, 504, 194, 61, 334}
{92, 320, 94, 32, -486, -368, -30, 281, 490}
{-6, -175, 373, -294, -328, 495, 40, 23, 348}
{-456, 191, -461, 255, 322, -173, 256, 379, -152}
{9, -49, 74, 0, 330, 439, -408, -16, -249}
{-329, 483, -429, -357, -458, -195, -166, 60, 1}
{13, 220, 182, -122, 306, -463, 401, -496, -33}
{-379, -213, -198, 16, 170, 273, -43, 348, 379}
{289, -134, 22, -348, 501, -139, 2, 299, -215}
{-348, 373, -193, -317, 4, 138, 310, 417, -121}
{-20, -370, 179, -164, 503, -254, 7, -275, 216}
{207, -49, 287, 162, -111, -91, -320, 207, -201}
{-366, 18, -324, 207, -139, 298, 116, -323, -476}
{503, 341, -250, 91, -168, -24, 179, -97, 466}
{262, 435, -175, 258, 110, -328, 231, -61, 58}
{70, 199, 116, -465, -202, 123, 323, 368, -66}
{-447, -384, 396, 276, 458, -21, 45, -380, 190}
{-323, -470, 129, 194, 69, -301, 128, -226, 385}
{-430, -345, -217, -22, 178, 500, 269, 492, 197}
{457, 235, 268, -495, 428, -53, -435, 137, 0}
{280, 63, -136, -347, -492, 205, 15, 420, 221}
{371, -218, 190, -159, -47, -64, -400, 430, -94}
{499, 446, 498, 470, 243, -252, -21, 80, -428}
{-23, 239, -165, 198, 209, -47, 124, -316, -138}
{61, -112, 80, 162, -123, -292, -148, 475, 368}
{-86, 383, -314, -260, -99, 155, 281, 199, 141}
{-319, -231, -37, -266, -98, -130, -253, 153, -350}
{268, 38, -199, 335, -95, -75, -266, -377, 185}
{270, -9, -163, -453, -432, -52, -54, 462, -32}
{-303, -332, -117, 403, -492, -252, 386, 20, -266}
{-60, -113, 188, 80, -160, 229, 320, 78, -253}
{337, -77, -118, 192, 378, 44, -387, -148, 457}
{182, -303, -212, 491, -373, -256, -261, -66, 480}
{159, 362, -227, -182, -119, -234, 101, -18, 198}
{134, 260, -485, -220, -309, -108, -24, -266, -124}
{109, 471, 94, -219, -74, 428, 290, 214, 364}
{367, 60, -378, -50, -499, 227, 253, -269, 75}
{-305, -419, 278, -465, -18, -410, 220, -347, 171}
{228, 291, 291, -166, 469, 208, -351, -405, 0}
{39, 35, -421, -236, 163, -176, 366, -270, -157}
{-117, 277, -202, -71, -119, -205, 279, 484, 268}
{473, -2, 301, -235, -281, 233, -461, 368, -140}
{-50, -123, 210, -281, -97, -127, 73, -151, -426}
{-211, 82, 318, 155, -216, -385, -198, 287, 416}
{113, -356, -321, -476, 363, -184, -336, -336, -485}
