(8,1009)
{1, 0, 0, 0, 0, 0, 0, 0, 0}
{0, 1, 0, 0, 0, 0, 0, 0, 0}
{0, 0, 1, 0, 0, 0, 0, 0, 0}
{0, 0, 0, 1, 0, 0, 0, 0, 0}
{0, 0, 0, 0, 1, 0, 0, 0, 0}
{0, 0, 0, 0, 0, 1, 0, 0, 0}
{0, 0, 0, 0, 0, 0, 1, 0, 0}
{0, 0, 0, 0, 0, 0, 0, 1, 0}
{0, 0, 0, 0, 0, 0, 0, 0, 1}
{1, 1, 1, 1, 1, 1, 1, 1, 1}
{-87, 339, 411, 266, -432, 359, -372, 174, -111}
{-199, 273, 75, 358, -284, -1, 297, -488, 244}
{-57, 124, -237, 393, -310, -458, 246, 265, 246}
{457, -472, -497, 445, 391, 235, -293, -183, 308}
{-158, -296, -377, -500, -1, -275, 100, 103, 450}
{-66, 282, 453, 260, 131, -269, -155, -426, -30}
{267, 63, -149, -392, 94, 466, -390, 102, -271}
{-258, 187, -156, 19, 428, -381, -222, 179, -156}
{92, 46, 116, 85, -145, 106, -390, -443, -375}
{327, -342, 52, 136, -341, 123, 157, 58, -7}
{-483, 328, 139, 227, -427, 417, -454, 357, -91}
{489, -109, -208, 496, -405, -35, 490, -182, 30}
{-154, -224, -210, 79, -48, 268, -348, 369, -217}
{39, -434, 485, 0, -212, 235, -413, -453, -463}
{245, -391, 46, -202, 140, -25, -398, 68, 16}
{-484, 298, -414, 164, -460, -399, 52, 411, 327}
{-395, 146, 296, 409, 238, -59, 107, -4, 27}
{-336, -38, -373, -343, -5, -26, -456, -416, 388}
{204, -62, 17, -379, -385, -145, 367, -94, 13}
{-504, 478, -136, -236, 149, 387, 310, -250, -244}
{92, -309, -410, 236, 214, -465, -243, -420, 250}
{-131, -4, 443, 413, -155, -361, -106, -466, 196}
{40, -216, 171, -180, -279, -451, -38, 469, -150}
{23, 169, 164, 187, 335, -270, 426, -384, 305}
{-334, 64, -118, 316, -32, 360, -178, -166, 394}
{-71, -171, -390, 228, -439, -416, -457, -290, 244}
{354, -296, 343, 37, -286, -343, 313, -492, -64}
{90, -243, -358, 405, 282, -95, -125, -102, 324}
{227, -400, 265, 452, 469, 428, 444, -271, -408}
{317, -366, -441, 5, -44, 418, 389, -201, -422}
{-404, 141, -124, 380, -130, -62, -93, -8, 421}
{127, 328, 311, -242, -62, 44, -114, -57, 33}
{456, 261, 369, 246, 360, -179, -210, -215, 416}
{39, -36, -268, 321, -465, 92, -244, -330, -59}
{3, 398, -209, 124, 327, 492, 208, 309, 119}
{208, -13, -11, -127, 90, -99, -392, 83, -185}
{317, 252, 393, -379, 69, -267, 142, -55, -36}
{-68, 35, -77, -353, 336, 14, 124, -71, 130}
{444, -47, 451, -455, -95, -235, 230, -479, 174}
{403, 170, -317, 248, 131, 483, -12, -59, 265}
{297, 48, -490, -42, -134, -479, -377, -226, 74}
{-66, 344, 84, -329, 27, -135, -335, 131, 107}
{496, -417, -356, -75, 375, -500, 147, -494, -64}
{168, -242, -202, -96, 444, 221, 13, 295, 240}
{-2, -216, 147, -4, -382, -156, -83, -438, 180}
{-391, 460, -23, -416, 331, -187, -203, -333, 72}
{-84, -287, -382, -250, -322, 270, 340, 180, -334}
{-67, 446, 301, 350, 314, -402, 335, 482, 387}
{-371, 237, 18, -268, 474, 294, -502, 57, 145}
{-235, -264, 295, 311, -147, -490, -459, -213, -103}
{-250, 257, -209, 125, 458, -151, -334, -466, -292}
{259, -453, -486, 208, 318, -341, -213, -6, -85}
{189, 185, -362, 83, -490, 280, -316, 40, 498}
{-280, -27, 153, 141, 487, 44, -126, -329, -59}
{417, -88, -293, -60, -205, 420, 465, 334, -257}
{-348, 395, 203, 167, -270, 78, -276, -21, 314}
