(8,1009)
{1, 0, 0, 0, 0, 0, 0, 0, 0}
{0, 1, 0, 0, 0, 0, 0, 0, 0}
{0, 0, 1, 0, 0, 0, 0, 0, 0}
{0, 0, 0, 1, 0, 0, 0, 0, 0}
{0, 0, 0, 0, 1, 0, 0, 0, 0}
{0, 0, 0, 0, 0, 1, 0, 0, 0}
{0, 0, 0, 0, 0, 0, 1, 0, 0}
{0, 0, 0, 0, 0, 0, 0, 1, 0}
{0, 0, 0, 0, 0, 0, 0, 0, 1}
{1, 1, 1, 1, 1, 1, 1, 1, 1}
{455, -148, -340, 36, 127, 240, -465, -3, 187}
{-61, 182, -91, 153, -110, -432, -235, -257, 209}
{-143, -395, 446, 89, -459, -25, 363, -400, 170}
{-300, -348, 147, -156, -206, 435, 355, 395, 362}
{350, -483, -212, 96, -339, -500, -298, 467, 330}
{-468, -199, 133, 208, -453, -344, -200, 446, 284}
{-332, -26, -36, 395, 414, 153, -328, -394, 400}
{-169, 42, -79, -191, 403, -95, 156, 130, 120}
{392, 237, 189, 83, -375, 497, 115, 183, 202}
{-496, 78, 52, -126, -395, -434, -290, 450, 370}
{-417, 39, -483, -306, 289, 336, -142, -440, 27}
{218, 212, 95, -287, 317, -352, -73, -223, 293}
{-76, -336, -126, -155, 63, -26, -193, 228, 454}
{-190, 99, -75, 369, 430, -443, 284, -274, 137}
{41, 324, 257, 454, -6, 81, -444, -272, 254}
{-138, -21, 360, 463, -189, -85, -241, -123, -415}
{69, 237, -289, -419, -193, -134, 30, 428, 203}
{-169, 465, -195, -121, 473, 442, -315, -46, -108}
{246, -257, 156, 10, 239, -401, 72, -468, 82}
{364, 143, 499, -416, -46, -312, 38, 133, 230}
{467, 348, -339, 44, 397, 183, 108, 178, 371}
{-77, 10, -55, 295, 233, -472, -254, -313, -429}
{-135, -405, -322, -158, 291, -415, 223, 49, -469}
{-243, -235, -60, 418, -48, 315, -343, -24, 60}
{369, -361, -417, 1, -273, -368, -234, 34, 433}
{120, 127, -299, 169, -81, 105, -492, -495, 213}
{207, 296, -394, -238, -238, 382, 137, 25, -502}
{435, 284, 278, 189, -89, 157, -112, 11, 112}
{434, -103, -311, 434, 376, -301, -249, -501, -181}
{217, 464, 334, 474, 331, -399, 159, -389, -468}
{181, -478, 143, -208, 236, -198, -2, 92, -125}
{406, 116, 88, 203, 112, -271, -147, 37, -473}
{-349, 398, 145, 418, 175, 126, -388, -80, -14}
{-330, 17, -73, -155, -187, -127, -205, 456, -396}
{-363, 410, 137, 403, 406, 100, 134, -245, 129}
{-19, 98, 326, 78, 393, 0, -188, -403, 286}
{49, -180, 154, 75, 387, 350, -329, -216, -427}
{-286, 502, -405, 360, -200, 494, 280, -329, -317}
{-302, 188, 265, -446, -218, -318, 1, -226, 192}
{-456, 232, -91, 343, -69, 500, 71, 49, 1}
{255, -339, -494, -307, -179, -498, 148, -473, 189}
{-394, -371, -364, -151, -336, -294, -365, 329, 59}
{215, -10, 391, -210, 338, -452, -186, -453, -330}
{-231, -299, 279, 137, 100, 216, -414, 155, -249}
{-143, -148, 171, 89, 231, -424, -367, 498, 32}
{309, 255, -90, -38, 176, -243, -43, -170, -38}
{336, 437, -281, -7, 464, 153, -17, -470, 107}
{438, -48, -451, 421, 174, -345, 371, 482, -377}
{-111, 215, 504, 220, 4, -195, -153, -152, 388}
{-393, -208, 273, -125, -187, -117, -26, -339, -223}
{-307, -297, 425, -496, 419, -95, -12, -46, 428}
{-376, -296, 464, -24, -355, 300, 268, -478, -295}
{-43, -65, -80, 255, -431, 181, -79, -420, 326}
{-198, -182, -419, -188, 108, -57, -316, -329, 10}
{-127, 406, -28, -481, -161, -344, -500, -46, 385}
{147, 335, -290, -137, -90, -382, 229, 397, -55}
{212, -135, -285, 388, 455, 407, -327, -494, 25}
{41, 269, -138, -471, -421, -453, -54, -146, -372}
{255, 331, -391, -266, -374, 343, -210, 113, -143}
{-235, -86, 89, 486, -130, -129, -210, 372, 103}
{-483, 258, 449, 90, 454, 283, -302, 58, -150}
{-92, 259, -338, 410, -348, -305, 165, 121, -50}
{259, 120, 100, -357, -433, -114, 232, -6, -31}
{-345, -408, 62, -340, 11, 127, 282, 490, -366}
{166, -338, 76, 205, -410, 400, 171, 194, -274}
{-84, -459, -347, 146, -195, -141, 457, 115, -362}
{72, 291, -65, 204, -448, 393, 267, -74, -370}
{444, -259, 255, 183, 425, -263, -174, 358, 400}
{85, 257, 221, 309, 26, 349, 93, 411, 112}
{-311, 411, 279, -370, -321, -462, -101, -501, 120}
{-450, 346, 373, 461, 146, 294, -428, -386, -427}
{-5, -504, -155, 273, -109, -414, -487, 432, 255}
{-186, 434, 431, 255, -222, 153, 409, 94, 316}
{416, -305, 282, 62, -66, 498, -312, 31, -137}
{-383, 281, 184, 371, 274, 266, 158, 204, -244}
{243, -178, -239, -237, -216, 277, -46, -381, 491}
{-291, -347, -379, -40, -75, -36, -6, 415, -74}
{244, -407, -343, -417, -40, -304, 333, 348, 367}
{61, -188, 14, 314, 371, 200, 391, -250, 432}
{324, -298, 239, -371, 192, 353, -102, -326, 503}
{-154, 443, 404, -27, -12, 71, 439, 46, -387}
{-158, 433, 230, -401, 141, 266, 470, -301, 50}
