(8,1009)
{1, 0, 0, 0, 0, 0, 0, 0, 0}
{0, 1, 0, 0, 0, 0, 0, 0, 0}
{0, 0, 1, 0, 0, 0, 0, 0, 0}
{0, 0, 0, 1, 0, 0, 0, 0, 0}
{0, 0, 0, 0, 1, 0, 0, 0, 0}
{0, 0, 0, 0, 0, 1, 0, 0, 0}
{0, 0, 0, 0, 0, 0, 1, 0, 0}
{0, 0, 0, 0, 0, 0, 0, 1, 0}
{0, 0, 0, 0, 0, 0, 0, 0, 1}
{1, 1, 1, 1, 1, 1, 1, 1, 1}
{-375, -403, -22, -463, 209, -221, -325, -123, 369}
{55, -394, 442, -95, -442, 471, 108, -308, -296}
{-378, 101, -24, -341, -22, 504, 459, -420, -467}
{497, -446, -138, -458, 71, -416, -162, 348, 409}
{-258, -286, 216, -68, 157, 257, -458, -238, -438}
{276, 205, 151, 202, 451, 42, -112, 379, 352}
{-154, 211, -126, 226, -213, 144, -382, 329, -42}
{-446, 332, -193, -46, -365, 458, -430, 116, -289}
{-400, 114, 74, -367, -289, -75, -229, -138, 47}
{-405, 331, 379, -362, -467, 300, -63, 169, 29}
{216, 161, 297, -268, 46, -495, 81, -21, -167}
{-181, -456, -217, 150, 231, 233, 373, -411, -296}
{118, 386, 369, 125, -263, 103, -262, -52, 12}
{473, -493, -406, -411, 472, -98, -330, -216, 227}
{-390, -139, -286, 30, -222, -312, 388, -288, 78}
{-265, 369, -215, -56, 92, -104, -434, 99, -274}
{264, -482, -110, 362, 412, -243, 214, 13, -101}
{450, -81, -375, -415, 308, -242, -35, -418, 418}
{-210, -288, 212, 29, 42, 396, -155, -234, 359}
{-468, -111, 43, -127, -202, -449, -343, -292, -465}
{-246, -27, -492, -102, -463, 430, 387, 289, -151}
{503, 186, -69, 322, 352, -422, -353, -483, 250}
{24, -109, -204, 20, 454, -234, -3, -171, -239}
{-343, -485, 178, 233, 417, 274, -73, -489, 272}
{-319, 194, 332, -275, -425, 454, -378, 342, -420}
{54, -395, -427, 319, 282, -410, -57, 488, -261}
{-15, -369, -261, -15, 88, -379, 32, 367, 476}
{274, 493, 460, -111, 70, -271, -261, -261, -86}
{-55, 209, -376, 424, -389, -416, -471, 415, 103}
{-345, 385, -479, 368, -383, -368, -418, -49, -454}
{117, 27, 381, 382, 258, -39, 183, -366, 66}
{384, 451, -310, -427, -69, 104, -59, 480, 481}
{374, 310, 48, -372, 384, -331, 140, -118, 331}
{-426, -224, -306, 154, 390, -496, -238, 436, 330}
{87, -134, 104, -394, -178, 280, 122, -237, 11}
{-400, -69, -280, -449, 224, 393, 154, -126, 220}
{410, -159, 18, 274, 91, -79, -419, 10, 130}
{-198, 455, -490, 153, -199, -150, 129, 193, 175}
{-422, -485, -84, 287, -359, -147, -419, -28, 82}
{-50, 74, 338, 453, 168, 138, -431, -84, 359}
{-433, -170, 187, -123, -257, -229, -165, 465, -326}
{-353, -332, -335, -461, -17, -239, 147, -111, -146}
{-86, -1, 78, -92, -9, 504, 494, -298, -406}
{102, -361, -91, -359, -130, 255, -49, 146, 321}
{-319, 413, 345, 237, -95, 116, 78, -17, 203}
{-92, 355, -88, -399, 309, 256, -438, 338, 428}
{-281, -32, -456, -449, -348, -218, -16, -47, -351}
{-136, 503, 453, -355, -167, -223, 395, -337, -220}
{-282, 3, 254, -283, -267, -371, -137, -400, 437}
{219, -170, 161, -164, -219, -264, -375, 376, 75}
{-52, -460, -22, -466, 23, -381, -197, -93, -308}
{257, 26, 214, -41, 414, -346, 256, 502, -173}
{-317, -382, -62, -250, -215, -476, -99, 459, 121}
{39, -269, 162, -34, -237, 149, -53, -341, 498}
{169, 269, -59, -381, 401, 358, -99, -107, 255}
{-127, -389, 215, -24, 37, -95, 354, -418, -57}
{-344, -320, -105, 356, -94, -96, 416, 197, 104}
{-188, -460, 420, 0, -126, -394, -276, 146, 360}
{-217, 472, -146, 140, 164, 209, 236, 235, -303}
{191, 130, 275, -384, -81, 105, -382, -434, -24}
{-150, -46, 51, 399, 48, 336, 252, 427, 400}
{-76, -193, 367, 370, -235, 342, -397, 187, 118}
{437, 192, -334, -244, 465, -437, -66, 277, -453}
{301, 304, 225, 303, 260, -100, -113, 356, -128}
{-135, -158, -498, -147, 248, -458, 251, 488, -451}
{-175, -294, 400, -242, -173, 399, -300, -254, -22}
